CustomerID,CA_Total,Nb_Commandes,Frequence_Achat,Premiere_Date,Derniere_Date,Pays,Anciennete
15316.0,165.0,1,1,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,0
15318.0,312.62,33,1,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,0
15319.0,204.5,16,1,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,0
15320.0,267.13,36,1,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,0
15321.0,2748.31,95,3,2011-02-21 11:10:00,2011-09-30 09:40:00,United Kingdom,220
15322.0,679.68,42,1,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,0
15325.0,162.29,49,1,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,0
15326.0,311.71,29,1,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,0
15327.0,208.75,10,1,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,0
15329.0,1049.7,57,3,2011-06-21 10:37:00,2011-10-31 15:36:00,United Kingdom,132
15330.0,714.96,13,2,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,28
15332.0,1661.06,35,4,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,3
15333.0,1028.56,16,1,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,0
15334.0,351.67,99,3,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,16
15335.0,173.97,36,1,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,0
15339.0,574.07,86,2,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,251
15341.0,2020.52,17,1,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,0
15342.0,406.09,24,1,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,0
15343.0,364.5,21,1,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,0
15344.0,563.94,26,3,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,73
15345.0,393.54,20,1,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,0
15346.0,252.42000000000002,17,1,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,0
15347.0,201.60000000000002,5,1,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,0
15348.0,158.04,9,1,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,0
15349.0,473.81,72,2,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,29
15350.0,115.65,5,1,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,0
15351.0,1960.1100000000001,225,7,2010-12-05 11:49:00,2011-11-27 12:52:00,United Kingdom,357
15353.0,777.02,63,2,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,113
15355.0,277.05,14,2,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,23
15356.0,2766.5,519,10,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,336
15358.0,8347.2,551,22,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,360
15360.0,427.93,13,1,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,0
15361.0,418.92,7,1,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,0
15363.0,326.0,16,1,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,0
15364.0,913.19,29,2,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,158
15365.0,2314.32,114,7,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,289
15366.0,602.51,44,2,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,282
15367.0,1877.59,95,4,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,218
15368.0,446.94000000000005,4,1,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,0
15370.0,2386.05,94,7,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,291
15372.0,2007.3999999999999,27,1,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,0
15373.0,2415.91,132,12,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,363
15374.0,168.0,3,1,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,0
15376.0,1233.3600000000001,117,3,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,182
15379.0,3703.29,194,7,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,189
15380.0,1690.2600000000002,36,5,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,356
15381.0,596.85,8,2,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,54
15382.0,5955.71,302,6,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,280
15384.0,642.41,41,2,2010-12-15 11:34:00,2011-06-23 10:57:00,United Kingdom,189
15385.0,316.88,12,1,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,0
15386.0,394.14,31,1,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,0
15388.0,140.54,10,1,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,0
15389.0,500.0,1,1,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,0
15392.0,1535.53,84,4,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,355
15393.0,231.86,12,2,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,264
15394.0,2183.54,85,4,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,348
15395.0,107.45,7,1,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,0
15396.0,288.18,14,1,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,0
15397.0,94.0,6,1,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,0
15398.0,1345.53,73,2,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,62
15399.0,815.77,50,3,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,77
15400.0,716.2,12,5,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,186
15402.0,626.77,42,2,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,47
15405.0,349.1,8,1,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,0
15406.0,510.71000000000004,53,2,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,269
15407.0,1056.44,153,4,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,271
15408.0,267.18,34,1,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,0
15410.0,3450.84,122,8,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,177
15411.0,1358.88,99,4,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,156
15412.0,190.53,10,1,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,0
15414.0,774.9000000000001,39,3,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,232
15415.0,572.8100000000001,48,1,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,0
15416.0,3984.32,192,4,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,218
15417.0,508.8,28,1,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,0
15419.0,135.86,8,1,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,0
15421.0,950.36,53,4,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,251
15422.0,97.7,6,2,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,0
15423.0,43.5,2,1,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,0
15424.0,383.34,17,2,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,0
15426.0,1447.39,292,5,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,350
15427.0,1483.14,306,3,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,13
15428.0,93.78,6,1,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,0
15429.0,397.35,82,2,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,48
15432.0,171.19,10,1,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,0
15433.0,533.3,41,2,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,53
15434.0,1041.48,55,5,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,191
15435.0,149.29,29,1,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,0
15436.0,1122.53,329,3,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,221
15437.0,200.16,45,1,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,0
15438.0,156.57999999999998,25,1,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,0
15440.0,383.68,62,3,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,154
15442.0,594.0,2,1,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,0
15443.0,3236.91,382,7,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,318
15444.0,1418.26,219,2,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,31
15445.0,113.5,5,1,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,0
15447.0,155.17,9,1,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,0
15448.0,494.64,28,1,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,0
15449.0,974.52,60,3,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,235
15450.0,429.84,30,1,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,0
15452.0,538.73,58,3,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,234
15453.0,1388.37,286,7,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,185
15454.0,179.1,25,1,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,0
15456.0,447.22,60,3,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,75
15457.0,237.07,58,1,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,0
15458.0,161.64,7,1,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,0
15460.0,216.76,58,1,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,0
15462.0,234.6,11,3,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,92
15463.0,126.14,7,1,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,0
15464.0,1048.85,157,1,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,0
15465.0,7354.62,97,18,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,349
15466.0,334.53,57,1,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,0
15467.0,524.88,52,3,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,142
15468.0,467.51,24,2,2011-10-19 13:38:00,2011-10-19 13:49:00,United Kingdom,0
15469.0,538.55,24,2,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,69
15471.0,469.48,77,1,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,0
15472.0,371.56,76,1,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,0
15473.0,1771.2,11,7,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,46
15475.0,454.10999999999996,29,1,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,0
15478.0,1441.42,46,2,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,16
15480.0,905.5,45,1,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,0
15482.0,11054.96,98,12,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,343
15483.0,233.81,88,4,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,105
15484.0,3594.31,188,4,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,77
15485.0,2575.0,86,3,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,343
15488.0,91.32000000000001,2,1,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,0
15489.0,1134.28,50,3,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,188
15491.0,3100.09,154,6,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,140
15492.0,659.4599999999999,35,2,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,46
15493.0,2001.8,297,5,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,238
15494.0,1299.23,125,2,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,99
15497.0,1262.2,15,2,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,302
15498.0,13316.4,512,27,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,364
15500.0,1131.56,68,4,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,73
15502.0,10384.93,213,12,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,353
15503.0,147.09,70,1,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,0
15504.0,52.83,13,1,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,0
15505.0,3610.96,97,5,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,102
15506.0,979.26,164,3,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,116
15507.0,492.36,46,1,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,0
15508.0,1000.27,92,6,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,46
15510.0,250.0,1,1,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,0
15511.0,909.23,160,5,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,73
15512.0,121.0,7,2,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,203
15513.0,14758.220000000001,308,19,2010-12-01 11:22:00,2011-11-06 14:36:00,United Kingdom,340
15514.0,4139.46,178,11,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,352
15516.0,62.43,15,3,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom,1
15517.0,267.03,27,1,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,0
15518.0,1942.45,214,8,2011-01-11 12:55:00,2011-10-06 13:05:00,United Kingdom,268
15520.0,343.5,18,1,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,0
15521.0,3000.2,185,8,2011-03-30 09:15:00,2011-10-30 13:42:00,United Kingdom,214
15522.0,398.84,57,2,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom,54
15523.0,412.01000000000005,10,1,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,0
15524.0,440.0,1,1,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,0
15525.0,825.92,178,3,2010-12-01 13:17:00,2011-12-07 14:43:00,United Kingdom,371
15526.0,148.44,4,2,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom,0
15527.0,2429.78,163,8,2010-12-20 14:15:00,2011-11-21 12:17:00,United Kingdom,335
15528.0,229.33,26,1,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,0
15529.0,3995.23,672,11,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,343
15530.0,1502.35,108,4,2011-04-07 11:16:00,2011-11-18 12:25:00,United Kingdom,225
15531.0,2007.44,228,2,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,22
15532.0,1580.93,256,4,2010-12-16 16:45:00,2011-11-14 14:51:00,United Kingdom,332
15533.0,807.57,83,3,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom,69
15535.0,536.4,75,4,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,154
15537.0,110.92,24,1,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,0
15539.0,538.46,41,1,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,0
15540.0,213.3,15,1,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,0
15541.0,85.13000000000001,29,1,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,0
15543.0,127.86,28,1,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,0
15544.0,3546.71,259,9,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,363
15545.0,292.71999999999997,81,2,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom,316
15547.0,4954.84,702,14,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,354
15549.0,1693.26,115,3,2011-01-27 15:38:00,2011-09-23 16:22:00,United Kingdom,239
15550.0,575.63,61,4,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,297
15551.0,436.06,29,1,2011-11-03 12:37:00,2011-11-03 12:37:00,United Kingdom,0
15552.0,90.12,17,1,2011-05-06 14:47:00,2011-05-06 14:47:00,United Kingdom,0
15553.0,437.23,56,1,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom,0
15554.0,217.2,14,1,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom,0
15555.0,4805.17,899,16,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,357
15556.0,279.77,31,1,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom,0
15557.0,473.65000000000003,20,1,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom,0
15561.0,800.59,27,4,2011-05-08 11:38:00,2011-11-28 11:07:00,United Kingdom,203
15562.0,134.55,1,1,2010-12-23 09:55:00,2010-12-23 09:55:00,United Kingdom,0
15563.0,1400.44,113,4,2010-12-16 11:27:00,2011-11-17 14:50:00,United Kingdom,336
15565.0,173.16,8,2,2011-09-30 10:44:00,2011-10-20 14:33:00,United Kingdom,20
15567.0,186.01,7,1,2011-11-21 10:48:00,2011-11-21 10:48:00,United Kingdom,0
15568.0,758.29,53,3,2011-09-27 14:37:00,2011-12-07 11:27:00,United Kingdom,70
15569.0,1375.71,31,5,2011-01-11 13:26:00,2011-08-28 10:15:00,United Kingdom,228
15570.0,4165.52,323,12,2010-12-05 12:57:00,2011-12-02 14:47:00,United Kingdom,362
15571.0,650.4300000000001,57,4,2011-09-22 13:15:00,2011-11-28 10:02:00,United Kingdom,66
15572.0,2552.86,215,7,2011-03-06 14:44:00,2011-12-05 10:09:00,United Kingdom,273
15573.0,607.45,104,2,2011-09-15 12:16:00,2011-11-08 11:38:00,United Kingdom,53
15574.0,702.25,168,4,2010-12-02 15:46:00,2011-06-15 12:01:00,United Kingdom,194
15576.0,940.6700000000001,45,1,2011-11-02 12:03:00,2011-11-02 12:03:00,United Kingdom,0
15577.0,258.88,39,3,2011-02-07 13:32:00,2011-07-11 17:03:00,United Kingdom,154
15578.0,127.1,13,1,2011-06-30 13:03:00,2011-06-30 13:03:00,United Kingdom,0
15579.0,348.6,51,2,2011-01-30 12:09:00,2011-10-02 12:45:00,United Kingdom,245
15581.0,3679.9700000000003,149,13,2010-12-08 14:38:00,2011-08-11 09:38:00,United Kingdom,245
15582.0,682.9100000000001,44,3,2011-05-03 13:36:00,2011-11-15 09:55:00,United Kingdom,195
15584.0,725.11,123,4,2011-06-30 16:39:00,2011-11-16 10:55:00,United Kingdom,138
15585.0,455.3,31,1,2011-06-16 08:38:00,2011-06-16 08:38:00,United Kingdom,0
15587.0,913.6800000000001,9,4,2010-12-23 09:59:00,2011-10-20 13:37:00,United Kingdom,301
15589.0,478.53000000000003,29,3,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom,54
15592.0,388.58,24,1,2011-10-24 08:59:00,2011-10-24 08:59:00,United Kingdom,0
15593.0,199.8,5,1,2011-09-30 11:46:00,2011-09-30 11:46:00,United Kingdom,0
15594.0,1771.78,103,5,2011-04-19 10:08:00,2011-11-24 08:53:00,United Kingdom,218
15596.0,1406.59,77,5,2010-12-09 16:10:00,2011-08-31 10:55:00,United Kingdom,264
15597.0,324.57,22,1,2011-11-04 13:26:00,2011-11-04 13:26:00,United Kingdom,0
15598.0,240.68,14,1,2011-10-17 16:04:00,2011-10-17 16:04:00,United Kingdom,0
15599.0,761.74,52,2,2011-05-19 13:05:00,2011-11-13 11:44:00,United Kingdom,177
15601.0,6776.56,410,14,2010-12-02 10:39:00,2011-11-28 15:15:00,United Kingdom,361
15602.0,1297.8700000000001,46,9,2010-12-06 15:35:00,2011-12-01 14:14:00,United Kingdom,359
15603.0,48.480000000000004,2,1,2011-09-22 10:04:00,2011-09-22 10:04:00,United Kingdom,0
15604.0,216.39,17,1,2011-10-18 14:47:00,2011-10-18 14:47:00,United Kingdom,0
15605.0,1198.23,67,5,2010-12-01 13:38:00,2011-11-03 14:17:00,United Kingdom,337
15606.0,2920.16,77,9,2011-01-19 12:07:00,2011-10-09 15:47:00,United Kingdom,263
15607.0,104.76,13,1,2011-01-07 12:44:00,2011-01-07 12:44:00,United Kingdom,0
15608.0,1093.68,60,4,2011-08-11 09:56:00,2011-11-11 13:20:00,United Kingdom,92
15609.0,298.48,16,1,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom,0
15610.0,112.46000000000001,6,1,2011-10-19 10:36:00,2011-10-19 10:36:00,United Kingdom,0
15611.0,1591.45,43,13,2011-01-09 11:32:00,2011-11-30 12:36:00,United Kingdom,325
15612.0,195.15,6,2,2011-10-09 12:49:00,2011-11-03 14:52:00,United Kingdom,25
15615.0,10399.74,423,23,2010-12-15 16:21:00,2011-11-29 14:42:00,United Kingdom,348
15618.0,776.851,45,4,2011-07-26 10:13:00,2011-11-07 08:34:00,United Kingdom,103
15619.0,336.40000000000003,3,1,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom,0
15620.0,1553.18,100,3,2010-12-16 14:34:00,2011-10-14 12:41:00,United Kingdom,301
15621.0,1293.03,16,4,2011-11-18 11:49:00,2011-12-05 14:01:00,United Kingdom,17
15622.0,3709.56,185,9,2011-03-02 13:42:00,2011-10-27 16:44:00,United Kingdom,239
15623.0,301.03,19,1,2011-07-21 17:26:00,2011-07-21 17:26:00,United Kingdom,0
15624.0,588.13,34,4,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom,139
15625.0,1534.26,64,4,2011-04-18 14:01:00,2011-08-28 10:21:00,United Kingdom,131
15626.0,675.8,49,2,2011-01-14 10:10:00,2011-09-26 10:03:00,United Kingdom,254
15628.0,2870.2400000000002,155,9,2010-12-08 09:51:00,2011-12-05 10:24:00,United Kingdom,362
15630.0,1186.35,60,2,2011-05-19 10:16:00,2011-10-25 15:36:00,United Kingdom,159
15632.0,3285.31,167,8,2011-03-10 08:29:00,2011-11-24 09:51:00,United Kingdom,259
15634.0,243.55,15,1,2011-11-22 16:28:00,2011-11-22 16:28:00,United Kingdom,0
15636.0,724.76,25,2,2011-03-02 14:50:00,2011-09-11 11:17:00,United Kingdom,192
15637.0,223.36,15,1,2011-10-18 08:28:00,2011-10-18 08:28:00,United Kingdom,0
15639.0,425.32,25,1,2011-07-28 14:30:00,2011-07-28 14:30:00,United Kingdom,0
15640.0,12515.66,484,15,2010-12-02 15:40:00,2011-12-05 14:35:00,United Kingdom,367
15641.0,1887.2,119,4,2010-12-15 14:45:00,2011-08-26 14:04:00,United Kingdom,253
15643.0,664.0,33,3,2011-03-02 14:34:00,2011-06-01 07:38:00,United Kingdom,90
15644.0,813.0,238,4,2011-03-23 15:37:00,2011-06-26 14:54:00,United Kingdom,94
15645.0,612.01,52,1,2011-11-21 11:55:00,2011-11-21 11:55:00,United Kingdom,0
15646.0,447.64000000000004,35,3,2010-12-02 16:59:00,2011-07-05 09:53:00,United Kingdom,214
15648.0,657.35,25,2,2011-03-17 18:59:00,2011-05-19 15:53:00,United Kingdom,62
15649.0,816.0,2,2,2010-12-07 10:06:00,2011-01-07 13:34:00,United Kingdom,31
15651.0,646.3,32,3,2011-03-24 08:56:00,2011-11-03 08:41:00,United Kingdom,223
15652.0,337.74,21,1,2011-09-09 14:22:00,2011-09-09 14:22:00,United Kingdom,0
15653.0,877.4399999999999,6,2,2011-08-16 09:50:00,2011-09-08 10:49:00,United Kingdom,23
15654.0,922.53,21,2,2011-11-13 15:15:00,2011-11-30 13:08:00,United Kingdom,16
15655.0,560.67,34,1,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom,0
15656.0,748.5,47,4,2011-02-28 15:32:00,2011-10-25 14:56:00,United Kingdom,238
15657.0,30.0,1,1,2011-11-17 12:19:00,2011-11-17 12:19:00,United Kingdom,0
15658.0,1024.1000000000001,48,5,2010-12-02 10:53:00,2011-06-02 15:22:00,United Kingdom,182
15659.0,306.45,11,1,2011-10-27 09:23:00,2011-10-27 09:23:00,United Kingdom,0
15660.0,1600.86,90,9,2010-12-09 09:49:00,2011-11-14 16:58:00,United Kingdom,340
15661.0,309.8,5,2,2011-01-05 12:32:00,2011-01-26 13:56:00,United Kingdom,21
15663.0,138.14,9,1,2011-08-25 15:50:00,2011-08-25 15:50:00,United Kingdom,0
15664.0,386.43,17,1,2011-10-20 10:57:00,2011-10-20 10:57:00,United Kingdom,0
15665.0,2242.01,116,2,2011-04-10 15:09:00,2011-06-24 14:57:00,United Kingdom,74
15667.0,301.32,13,1,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom,0
15668.0,76.32000000000001,1,1,2011-05-06 10:39:00,2011-05-06 10:39:00,United Kingdom,0
15669.0,684.34,33,4,2011-03-21 09:13:00,2011-10-30 16:03:00,United Kingdom,223
15670.0,173.05,12,1,2011-02-16 10:50:00,2011-02-16 10:50:00,United Kingdom,0
15671.0,2657.13,78,7,2011-03-14 09:37:00,2011-11-21 12:43:00,United Kingdom,252
15673.0,2881.02,155,4,2011-01-16 16:25:00,2011-09-12 16:12:00,United Kingdom,238
15674.0,2446.6,114,5,2011-03-30 09:19:00,2011-09-27 15:17:00,United Kingdom,181
15675.0,323.69,21,3,2011-03-04 14:21:00,2011-09-19 13:48:00,United Kingdom,198
15676.0,3435.76,202,3,2011-03-01 10:19:00,2011-11-21 12:40:00,United Kingdom,265
15677.0,657.23,33,1,2011-10-21 15:36:00,2011-10-21 15:36:00,United Kingdom,0
15678.0,352.7,12,1,2011-10-18 09:25:00,2011-10-18 09:25:00,United Kingdom,0
15679.0,781.28,110,4,2011-06-10 08:24:00,2011-11-15 16:19:00,United Kingdom,158
15680.0,1333.68,78,3,2010-12-08 14:43:00,2011-11-30 13:46:00,United Kingdom,356
15681.0,1426.16,53,5,2011-03-04 13:46:00,2011-11-14 16:30:00,United Kingdom,255
15683.0,193.75,10,1,2011-08-14 12:56:00,2011-08-14 12:56:00,United Kingdom,0
15687.0,2993.1,166,9,2011-01-13 15:13:00,2011-12-01 08:33:00,United Kingdom,321
15689.0,254.1,9,2,2010-12-13 09:57:00,2011-08-12 09:37:00,United Kingdom,241
15690.0,239.76,19,2,2011-08-31 11:40:00,2011-12-05 15:59:00,United Kingdom,96
15691.0,136.8,2,1,2011-04-01 15:13:00,2011-04-01 15:13:00,United Kingdom,0
15692.0,191.04,12,1,2011-11-11 14:12:00,2011-11-11 14:12:00,United Kingdom,0
15694.0,6479.4,78,14,2010-12-02 07:49:00,2011-12-09 09:44:00,United Kingdom,372
15695.0,409.98,22,2,2011-03-18 08:31:00,2011-03-18 08:32:00,United Kingdom,0
15696.0,2736.46,171,8,2011-01-17 11:24:00,2011-11-06 14:02:00,United Kingdom,293
15699.0,309.65,18,1,2011-11-22 08:26:00,2011-11-22 08:26:00,United Kingdom,0
15700.0,696.68,86,2,2011-06-19 15:36:00,2011-06-20 16:53:00,United Kingdom,1
